,-,職業,キャラクター,レベル,転生回数
1,-,,rstesttest,2034,5
2,-,,ベイムババア,1500,5
3,-,,ELGIN,1500,5
4,-,,EternalSky,1500,5
5,-,,ジェノ氏,1500,5
6,-,,ヤニカス幼女,1500,5
7,-,,パーマ＠,1500,5
8,-,,ふぁるけってぃあ,1500,5
9,-,,レジェンド校長,1500,5
10,-,,ねるねる,1500,5
11,-,,マヌケ,1500,5
12,-,,きんぎょ。,1500,5
13,-,,penta,1500,5
14,-,,ヒママ,1500,5
15,-,,somu,1500,5
16,-,,レイン,1500,5
17,-,,オルガ,1500,5
18,-,,Maki_,1500,5
19,-,,まーりも,1500,5
20,-,,もりっしー,1500,5
21,-,,ンンポポ,1500,5
22,-,,ﾌﾞﾘｰﾀﾞｰのﾌﾟﾛ,1500,5
23,-,,猿渡,1500,5
24,-,,Ashe,1500,5
25,-,,ういしぐれ,1500,5
26,-,,ましろ,1490,5
27,-,,ぷぴぃ銃,1477,5
28,-,,リリアート,1469,5
29,-,,Search_light,1467,5
30,-,,しろ,1462,5
31,-,,オタマデュクシ,1444,5
32,-,,襲う波,1442,5
33,-,,ぷっしゃー,1437,5
34,-,,貞夫,1430,5
35,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1424,5
36,-,,はだかの小坊主,1424,5
37,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1422,5
38,-,,ここぴ～,1416,5
39,-,,しぐっぽい,1406,5
40,-,,安倍晋三,1405,5
41,-,,DORP,1400,5
42,-,,うるてぃかるめと,1398,5
43,-,,ぜおにゃん,1397,5
44,-,,粉砕の祈り,1397,5
45,-,,アリスワンダー,1397,5
46,-,,寿司,1397,5
47,-,,さぶる,1394,5
48,-,,akairosignal,1391,5
49,-,,もう指疲れた,1385,5
50,-,,ジェイル,1383,5
