,-,職業,キャラクター,レベル,転生回数
1,-,,ふぇると,1500,5
2,-,,星野アイ,1500,5
3,-,,ふぁーな,1500,5
4,-,,RANK337の騎空士,1500,5
5,-,,Mami,1500,5
6,-,,水廻まるまるか,1500,5
7,-,,るびっきゅー,1500,5
8,-,,つよみんの夏休み,1500,5
9,-,,ちるたそ,1500,5
10,-,,海月さん,1500,5
11,-,,苺鬼,1500,5
12,-,,しかのこのこのこ,1500,5
13,-,,●●●●●●,1500,5
14,-,,ゆきちゃま,1500,5
15,-,,甘栗うまい！,1500,5
16,-,,ふぁるけもな～,1500,5
17,-,,AZALEA,1500,5
18,-,,カラス,1500,5
19,-,,うに姫,1500,5
20,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
21,-,,PFOG,1500,5
22,-,,みお☆,1500,5
23,-,,NoLLy,1500,5
24,-,,darkfy_V,1500,5
25,-,,Pさま,1500,5
26,-,,vellria,1500,5
27,-,,シエスタ,1500,5
28,-,,Guilty,1500,5
29,-,,PrincessKnight,1500,5
30,-,,ねこのて,1500,5
31,-,,捨てキング,1500,5
32,-,,しろ８,1500,5
33,-,,TANWA,1500,5
34,-,,腸詰,1500,5
35,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
36,-,,轟はじめ,1500,5
37,-,,「うつぼ」,1500,5
38,-,,ひめっち,1500,5
39,-,,烈火発射装置,1500,5
40,-,,海廻りまるまるか,1500,5
41,-,,anchoring,1500,5
42,-,,nonnob4l,1500,5
43,-,,いかりんぐ,1500,5
44,-,,天賦絢爛,1494,5
45,-,,快活ねーさん,1489,5
46,-,,キンデスイート,1488,5
47,-,,天音ちゃ,1487,5
48,-,,ゴンヂ,1483,5
49,-,,アルハラ,1479,5
50,-,,おもぐり,1476,5
