位,,サマナー,ぷーちゃん♪,1460,5
2位,,ビショップ,狼輝,1454,5
3位,,獣人,ｹﾓ蔵,1451,5
4位,,ランサー,ワユ,1451,5
5位,,剣士,地方都市のﾒﾒﾝﾄﾓﾘ,1451,5
6位,,闘士,あなたのハートに,1449,5
7位,,ランサー,さなっしー,1446,5
8位,,霊術師,ちんき。,1445,5
9位,,プリンセス,Le・Ciel,1444,5
10位,,獣人,解離,1442,5
11位,,黒魔術師,￡Gazelle,1440,5
12位,,ランサー,わかまつあいな,1436,5
13位,,黒魔術師,アーリア。,1434,5
14位,,悪魔,えんまねこ,1434,5
15位,,プリンセス,やっくる♪,1432,5
16位,,アーチャー,趣味は・・・矢,1431,5
17位,,霊術師,舞牡丹,1430,5
18位,,武道家,岡部_誠,1430,5
19位,,戦士,AnotherOrion,1428,5
20位,,光奏師,tantan_13,1427,5
21位,,ランサー,狗神めありー,1427,5
22位,,武道家,暇潰,1425,5
23位,,アルケミスト,tantan_01,1421,5
24位,,戦士,コボルト秘密ULT,1421,5
25位,,霊術師,鬼一家の霊術師,1420,5
26位,,ランサー,＄神様家族＄,1420,5
27位,,アーチャー,紙ねろ,1419,5
28位,,プリンセス,未美凛,1417,5
29位,,剣士,RAD大好き,1417,5
30位,,黒魔術師,メロメロイド,1413,5
31位,,武道家,さらまんだーγ,1412,5
32位,,武道家,はちみつ。,1411,5
33位,,アルケミスト,きれのじろう,1410,5
34位,,戦士,餅の･∀･凍結,1403,5
35位,,霊術師,ボイン姉ちゃん,1401,5
36位,,ランサー,バジル・ユバ,1401,5
37位,,武道家,暇つぶ,1400,5
38位,,武道家,ヒャム,1400,5
39位,,ビショップ,こるてんし（仮）,1400,5
40位,,霊術師,カマキリ令嬢,1394,5
41位,,ビショップ,素人僧侶ぽいぽい,1390,5
42位,,ビショップ,シル星,1382,5
43位,,プリンセス,おつまみさん,1380,5
44位,,ビーストテイマー,フウリン,1380,5
45位,,ランサー,くりゅ,1380,5
46位,,黒魔術師,闇卵,1379,5
47位,,ランサー,藤井聡太,1369,5
48位,,武道家,神風の隼,1361,5
49位,,ウィザード,star＠wiz,1359,5
50位,,シーフ,セっツ,1354,5
51位,,ウィザード,9rpm,1348,5
52位,,ランサー,小豆桔梗,1347,5
53位,,サマナー,みゅうごろう,1332,5
54位,,メイド,つばきひめ,1331,5
55位,,闘士,☆よなぐに☆,1331,5
56位,,ランサー,べろちゅっちゅ,1330,5
57位,,ランサー,～破幻～,1328,5
58位,,ランサー,システィール,1323,5
59位,,闘士,○○○○●,1316,5
60位,,シーフ,勃起,1316,5
61位,,光奏師,UltimateRAD,1313,5
62位,,ウィザード,MBMM１２,1306,5
63位,,追放天使,【ポッセ】,1304,5
