89位,,ウィザード,Manstyle,1273,5
90位,,武道家,sunafu,1270,5
91位,,光奏師,一色菫,1268,5
92位,,霊術師,ぶろんずごりら,1267,5
93位,,霊術師,芋がいい,1266,5
94位,,シーフ,towaco．,1266,5
95位,,霊術師,狼闘,1265,5
96位,,ランサー,ネオン♪゛,1263,5
97位,,シーフ,＋カイト＋,1263,5
98位,,ウィザード,創造神皇ダニエル,1262,5
99位,,戦士,§Alexandrite§,1262,5
100位,,アーチャー,Lanval,1260,5
101位,,シーフ,攻めがわ,1259,5
102位,,剣士,☆シグマワイ,1259,5
103位,,ランサー,微笑のテレサ,1257,5
104位,,獣人,PiPiPuRi,1256,5
105位,,光奏師,ゆゆちゃ,1256,5
106位,,黒魔術師,ひらぺん,1255,5
107位,,アーチャー,ふぁみりった,1255,5
108位,,追放天使,ServerDown,1255,5
109位,,武道家,瑞雲改二,1254,5
110位,,ウルフマン,ｂｏｗ‐ｗｏｗ,1254,5
111位,,戦士,こるじょん,1254,5
112位,,ランサー,20％Over,1253,5
113位,,プリンセス,鬼一家の姫,1252,5
114位,,ビーストテイマー,waspinator,1252,5
115位,,ランサー,城咲ロミオ,1252,5
116位,,ランサー,弓兵頭,1252,5
117位,,武道家,あとぅむ,1252,5
118位,,ウィザード,しゃいん･れい,1252,5
119位,,霊術師,ふーにゃ,1251,5
120位,,リトルウィッチ,みけぼん,1251,5
121位,,ランサー,シルスフィ,1251,5
122位,,アーチャー,ムロモン,1250,5
123位,,ランサー,ｼﾞｪﾌﾃｨ,1250,5
124位,,ランサー,ラッキーやなすけ,1250,5
125位,,リトルウィッチ,RelMayer,1249,5
126位,,光奏師,kicky,1247,5
127位,,アーチャー,〝AIO〟,1246,5
128位,,シーフ,ジェシ‐おいたん,1244,5
129位,,黒魔術師,ふに゜,1243,5
130位,,アーチャー,peace。,1243,5
131位,,武道家,うりゅうううう,1240,5
132位,,剣士,DTゆうや,1240,5
133位,,武道家,ココナッツン,1239,5
134位,,アルケミスト,EquilibrioAlba,1238,5
135位,,アーチャー,ねこみみ弐号,1238,5
136位,,アーチャー,ちょめ助,1238,5
137位,,霊術師,watta_gra,1236,5
138位,,戦士,くびら,1236,5
139位,,リトルウィッチ,お寿司4,1235,5
140位,,武道家,まるゴキ,1235,5
141位,,剣士,Asley_Cade,1235,5
142位,,ウィザード,大動脈瘤,1232,5
143位,,戦士,ポロさん,1231,5
144位,,リトルウィッチ,～ジェス～,1227,5
145位,,剣士,Graaazie,1221,5
146位,,剣士,魔じぇ,1219,5
147位,,獣人,狼煌,1218,5
148位,,霊術師,bakkyiii,1218,5
149位,,ウルフマン,忠義の狗爪ココ,1217,5
150位,,光奏師,四ツ矢丸,1216,5
151位,,霊術師,ちんき２,1216,5
152位,,シーフ,瞬影,1216,5
153位,,黒魔術師,日影アゲハ,1214,5
154位,,霊術師,ψ七ちψ,1212,5
155位,,黒魔術師,ヴァシリッサ,1210,5
156位,,ランサー,記録の地平線,1210,5
157位,,獣人,べーやまぁ,1208,5
158位,,ビーストテイマー,karu_g,1208,5
159位,,シーフ,隠れ里,1207,5
160位,,獣人,山佐の獣撃,1206,5
161位,,霊術師,bycm,1206,5
162位,,剣士,monaka先生,1206,5
163位,,プリンセス,蛍猫姫♪,1205,5
164位,,ランサー,ちはるちゃんん,1205,5
165位,,武道家,隻眼盗賊,1205,5
166位,,追放天使,Xenn,1205,5
167位,,ビーストテイマー,∬ルシフェリア∬,1204,5
168位,,剣士,カトリ。,1204,5
169位,,黒魔術師,meden,1203,5
170位,,ビショップ,神聖桜,1203,5
171位,,闘士,アンヘル＿,1202,5
172位,,霊術師,Gazelle_yui,1202,5
173位,,獣人,towaco．β,1201,5
174位,,アーチャー,ぴちゃ,1201,5
175位,,シーフ,Melttykiss☆,1201,5
176位,,武道家,ねこぱんつ,1201,3
177位,,黒魔術師,みるきちん,1200,5
178位,,アーチャー,魚有,1200,5
179位,,アーチャー,￡impulse￡,1200,5
180位,,シーフ,WELLBE,1200,5
181位,,追放天使,ダーグル,1200,5
182位,,ビショップ,（＝ω＝安,1200,5
183位,,ビショップ,†御殴裏隙打郎†,1200,5
184位,,武道家,宅見,1199,5
185位,,光奏師,Nigelle,1198,5
186位,,ウィザード,TAKUGON,1197,5
187位,,剣士,カナト,1197,5
188位,,アーチャー,ゆるふわ系,1194,5
189位,,ウルフマン,ﾓｼﾞｬﾓｼﾞｬおじさん,1194,5
190位,,アルケミスト,きれじの妹,1193,5
191位,,ランサー,望みし永遠の混沌,1193,5
192位,,ランサー,つば○,1193,5
193位,,ランサー,covid,1192,5
194位,,リトルウィッチ,Artesano,1190,5
195位,,プリンセス,狼妃,1190,5
196位,,シーフ,September☆7th,1190,5
197位,,アルケミスト,Crewd,1189,5
198位,,霊術師,ナツメグ。,1189,5
199位,,武道家,比企谷はちまん,1189,5
200位,,シーフ,温泉ソムリエ,1189,5
201位,,獣人,おーいえ,1188,5
202位,,武道家,ぺしゅん,1188,4
203位,,ウィザード,Lenard,1187,5
204位,,闘士,＊stitch＊,1186,5
205位,,リトルウィッチ,Liaison,1186,5
206位,,リトルウィッチ,アクアマナ,1186,5
207位,,プリンセス,花咲乙女達の影に,1186,5
208位,,シーフ,バイフリッツ,1186,5
209位,,ランサー,Ａ・シャリアール,1185,5
210位,,ビショップ,クロウ･300グラム,1185,5
211位,,ウィザード,残兵首領,1185,5
212位,,ランサー,くまもん♪,1184,5
213位,,ウィザード,akimasaだよ。,1184,5
214位,,ランサー,ko_san,1183,5
215位,,リトルウィッチ,かなぷる親父号,1182,5
216位,,シーフ,backnumber大好き,1182,5
217位,,シーフ,nanakusa,1182,5
218位,,追放天使,ごるでん,1182,3
219位,,ウルフマン,ふろーる犬,1181,5
220位,,黒魔術師,FrouFrou,1180,5
221位,,アーチャー,となてぃう,1178,5
222位,,剣士,rotarisl,1177,5
223位,,ランサー,とっぽぎの踊り子,1176,5
224位,,戦士,Destron,1175,5
225位,,戦士,はるたそ,1175,5
226位,,ウィザード,隻眼の魔術師,1174,5
227位,,剣士,MurderMan,1174,5
228位,,ビーストテイマー,シルドレ,1173,5
229位,,追放天使,Cens,1173,5
230位,,霊術師,まえがちゃん,1171,5
231位,,霊術師,キッコーマソ,1170,5
232位,,ランサー,あいこすまるち,1169,5
233位,,シーフ,旗振りたぬき,1169,5
234位,,剣士,ﾀﾞｰﾄﾃﾄﾗ,1168,5
235位,,武道家,マンナンライフ３,1167,5
236位,,リトルウィッチ,くりゅう,1166,5
237位,,アーチャー,花鳥くん,1166,5
238位,,追放天使,って、おい！,1166,5
239位,,戦士,ここぷ,1164,5
240位,,悪魔,魔法の壁,1163,5
241位,,リトルウィッチ,pomm,1163,5
242位,,獣人,ひひまま,1162,5
243位,,リトルウィッチ,不安㍑,1160,5
244位,,ランサー,雷蓮,1160,5
245位,,戦士,５㍉,1160,5
246位,,シーフ,鬼一家,1158,5
247位,,武道家,kabeちゃん,1157,5
248位,,ランサー,。ゆーにゃ。,1156,5
249位,,武道家,かみまみ,1156,5
250位,,追放天使,避妊はおしりで,1156,5
251位,,ランサー,nonameさん,1155,5
252位,,シーフ,漣鎖,1151,5
253位,,ウィザード,nayaata,1151,5
254位,,プリンセス,びびぷりん,1150,5
255位,,獣人,ナオタ！！！！！,1147,5
256位,,サマナー,nerumo,1145,5
257位,,ウィザード,フラウボー,1145,5
258位,,霊術師,‐MIYU‐,1144,5
259位,,追放天使,じぇにどん,1142,5
260位,,戦士,捨ノ型・生生流転,1142,5
261位,,剣士,くろしば,1142,5
262位,,ウルフマン,琥炭,1141,5
263位,,獣人,∮シルク∮,1140,5
264位,,黒魔術師,紫りのん,1138,5
265位,,霊術師,ﾈｸﾛ。,1137,5
266位,,リトルウィッチ,魔凜,1137,5
267位,,剣士,swordko,1136,5
268位,,プリンセス,伊吹姫奈,1135,5
269位,,霊術師,ﾎﾟｶﾎﾝﾀｽ,1134,5
270位,,ランサー,Spallow_Tail,1134,5
271位,,シーフ,じゅえちゃん,1134,5
272位,,黒魔術師,Lime。,1133,5
273位,,リトルウィッチ,上下左右回転使い,1133,5
274位,,サマナー,帝愛会長,1133,5
275位,,武道家,いもむし♪,1133,5
276位,,光奏師,わべ助,1132,5
277位,,ランサー,Tummy,1132,5
278位,,武道家,モリタン♪,1132,5
279位,,マスケッティア,akubo,1131,5
280位,,悪魔,Almagest,1131,5
281位,,ランサー,アバハラキ,1131,5
282位,,ランサー,ﾗﾐｰﾉｰｽﾞﾃﾄﾗ,1131,5
283位,,武道家,ノアだけはガチ,1131,5
284位,,剣士,風小僧,1131,5
285位,,ウィザード,hinaru,1129,5
286位,,ランサー,眠神☆ヒュノプス,1128,5
287位,,シーフ,シッフー,1128,5
288位,,戦士,アダマンティン,1127,5
289位,,霊術師,吉田沙保里のASMR,1126,5
290位,,アーチャー,イリナ。,1126,5
291位,,アーチャー,イリス・エリス,1126,5
292位,,ランサー,†微笑のテレサ†,1126,5
293位,,光奏師,My☆Dear,1124,5
294位,,黒魔術師,ψ芽亜ψ,1123,5
295位,,マスケッティア,ズックにロック,1121,5
296位,,リトルウィッチ,らいみん,1121,5
297位,,獣人,Gazelle_tim,1120,5
298位,,サマナー,ほっかほか,1120,5
299位,,ランサー,パーニャ,1120,5
300位,,ランサー,Vendome,1120,5
301位,,ランサー,ジンランサー,1120,5
302位,,剣士,ロビンフッド☆,1120,5
303位,,ランサー,ooよーだoo,1120,4
304位,,プリンセス,ファーナ。,1119,5
305位,,サマナー,ちくわまる,1118,5
306位,,獣人,役満チャンス,1116,5
307位,,武道家,BLAAKSHOUT,1116,5
308位,,追放天使,☆志音☆,1116,5
309位,,アーチャー,えいしぐ,1115,5
310位,,プリンセス,早見,1114,5
311位,,ウィザード,t_e_i,1113,5
312位,,黒魔術師,黒蒼穹,1111,5
313位,,ランサー,ことちゃん,1111,5
314位,,武道家,shinki3,1110,5
315位,,戦士,オコノ,1108,5
316位,,光奏師,賀喜,1107,5
317位,,獣人,ブルーなしゅり,1105,5
318位,,アーチャー,流星の猫,1105,5
319位,,ランサー,ranko_star,1105,5
320位,,シーフ,てけぞー,1105,5
321位,,ランサー,青なな,1104,5
322位,,剣士,WEDGWOOD,1104,5
323位,,シーフ,めぎぃ,1100,5
324位,,戦士,シュガ♪,1100,5
325位,,獣人,DearMyWaker,1096,5
326位,,追放天使,グッロチ,1094,5
327位,,ウルフマン,ざぶとん☆,1094,5
328位,,プリンセス,七槻四季,1093,3
329位,,ネクロマンサー,よなくま,1091,5
330位,,追放天使,無我夢中♪,1090,5
331位,,戦士,カミソン,1090,5
332位,,リトルウィッチ,ネオロック,1087,5
333位,,サマナー,キャロりん,1087,5
334位,,ランサー,ニャ－さん,1087,5
335位,,メイド,あざといたぬき,1086,5
336位,,獣人,Leffe,1086,5
337位,,武道家,ふゆさんまん,1086,5
338位,,ウィザード,♪復活レオン555,1085,5
339位,,剣士,RORONOA＋ZORO,1085,5
,340位
ランサー,シャイえんまねこ,1084,5
,341位
霊術師,双七,1082,5
,342位
シーフ,Pokerhero,1082,5
,343位
追放天使,ひまつぶC,1082,5
,344位
ビショップ,イキり大学生,1082,3
,345位
霊術師,Leccee,1077,5
,346位
武道家,yamada3000,1076,5
,347位
追放天使,茶蕎麦,1076,5
,348位
戦士,LilaNia,1076,5
,349位
ランサー,タウリエル,1075,5
,350位
剣士,マイシャローナ,1075,5
351位,,獣人,EinherjarAlbedo,1074,5
352位,,追放天使,にゃんたきー,1074,5
353位,,戦士,ローザパークス,1074,5
354位,,黒魔術師,exiatence4,1072,5
355位,,獣人,新しい世界への扉,1072,5
356位,,ランサー,梅酒ソーダ,1071,5
357位,,シーフ,怪盗るぱんⅢ,1070,5
358位,,ビショップ,chinki,1070,5
359位,,獣人,間衣華,1069,3
360位,,獣人,緑茶一筋,1068,5
361位,,アーチャー,アゼルマ,1068,5
362位,,獣人,キリン丸,1065,5
363位,,悪魔,か～ら,1064,5
364位,,アーチャー,てんち♪,1064,5
365位,,獣人,卍gotcha卍,1062,5
366位,,霊術師,アミリア´,1062,5
367位,,獣人,JimmyHoffa,1061,5
368位,,リトルウィッチ,プッチン・プリン,1060,5
369位,,プリンセス,evian1_5,1060,5
370位,,獣人,白銀の威虎リオン,1059,5
371位,,獣人,xiviler,1058,5
372位,,ランサー,カヤちゃん,1057,5
373位,,ランサー,こるるちゃん,1057,5
374位,,ウィザード,Gazelle_sup,1057,5
375位,,ビショップ,☆ショップ☆,1056,5
376位,,ビショップ,アタックチャンス,1055,5
377位,,武道家,地下室,1054,5
378位,,武道家,ろっきんぽ,1054,5
379位,,ウィザード,ひろぽんwiz,1054,5
380位,,戦士,じょなす,1054,5
381位,,光奏師,へくまr,1053,5
382位,,ウィザード,のんた～ん,1053,5
383位,,獣人,けもぉ,1052,5
384位,,獣人,肋木,1052,5
385位,,アーチャー,くろまS,1052,5
386位,,戦士,オソマ,1052,5
387位,,闘士,ぷちゅあ,1051,5
388位,,ウルフマン,毛玉ワンコ,1051,5
389位,,ウルフマン,J･Lal,1049,5
390位,,霊術師,どうもありがとう,1048,5
391位,,黒魔術師,黒魔さん,1047,5
392位,,闘士,Ⅷ秋桜Ⅷ,1047,5
393位,,ランサー,sherry,1047,5
394位,,剣士,ZODIAC6168,1047,5
395位,,霊術師,メラメライド,1046,5
396位,,サマナー,笛吹奏,1046,5
397位,,シーフ,うりゅりん♂,1046,5
398位,,悪魔,幻魔狼士,1045,5
399位,,アーチャー,A・シャリアール,1045,5
400位,,アーチャー,梨莉子,1045,5
401位,,戦士,RED_ORCA,1044,5
402位,,プリンセス,未來♪,1041,5
403位,,ウィザード,夏の残り火,1041,5
404位,,ランサー,ツドイ,1041,4
405位,,サマナー,納豆かけ御飯,1040,5
406位,,霊術師,いんだら,1039,5
407位,,ランサー,こまめちゃん☆,1039,5
408位,,獣人,岡_部_誠,1038,5
409位,,悪魔,ｲｾﾘｱ・ｸｲｰﾝ,1036,5
410位,,霊術師,●●●●●●,1035,5
411位,,ランサー,とこよ,1035,5
412位,,ウィザード,きめれんとん,1035,5
413位,,光奏師,HotLip,1034,5
414位,,剣士,Kabunushiⅲ,1034,5
415位,,光奏師,小年,1033,5
416位,,アーチャー,砕龍´,1032,5
417位,,霊術師,レアミート,1031,5
418位,,ランサー,ダンス山本,1031,5
419位,,武道家,dorororo,1030,5
420位,,ウィザード,水縹,1030,5
421位,,獣人,化獣語,1029,5
422位,,追放天使,фButterーFlyф,1029,5
423位,,霊術師,すとれるか,1028,5
424位,,武道家,ﾌﾗﾝｼｳﾑ,1028,5
425位,,武道家,山佐花月,1028,5
426位,,ウィザード,伊勢守,1026,5
427位,,悪魔,ﾋﾟｰｽ☆,1025,5
428位,,武道家,軍隊長,1025,5
429位,,シーフ,スケベん,1025,5
430位,,戦士,Ghix,1025,5
431位,,霊術師,ブラック・モア,1024,5
432位,,武道家,影偲,1024,5
433位,,アーチャー,ジニー。ナイツ,1023,5
434位,,ランサー,セレスティーナ,1023,5
435位,,アルケミスト,dellapeste,1022,5
436位,,メイド,マッドストーム,1022,5
437位,,武道家,ぢょんさん,1022,5
438位,,武道家,黒ﾚﾝ,1022,5
439位,,シーフ,Sinfulove,1022,5
440位,,ウィザード,ちゃこたりあん,1022,5
441位,,戦士,赤むつ,1022,5
442位,,剣士,アイラル,1022,5
443位,,剣士,コッコロたん,1022,5
444位,,メイド,麻李亜,1021,5
445位,,ランサー,Hearts・Cry,1021,5
446位,,ランサー,Latuni,1021,5
447位,,シーフ,ｺﾊﾞｹｿ,1021,5
448位,,ウィザード,ｖウィザード,1021,5
449位,,マスケッティア,右手には約束を。,1020,5
450位,,闘士,鶯桜國愛,1020,5
451位,,武道家,ふろーる,1020,5
452位,,武道家,わべ丸,1020,5
453位,,シーフ,すた３,1020,5
454位,,ウィザード,Lepperhoff,1020,5
455位,,マスケッティア,のりてぃ,1019,5
456位,,黒魔術師,トケンカ_柘榴,1019,5
457位,,ビーストテイマー,LaLaLaLALALA,1019,5
458位,,ウィザード,さーやん♪,1019,5
459位,,獣人,こはく。,1018,5
460位,,ネクロマンサー,BlackBoss,1018,5
461位,,ランサー,モツ影,1018,5
462位,,ウィザード,かなWIZ,1018,5
463位,,黒魔術師,アマランテ,1017,5
464位,,ウィザード,靈猫,1017,5
465位,,獣人,ちきんかれー,1016,5
466位,,獣人,Menstyle,1016,5
467位,,光奏師,uwiclo,1016,5
468位,,獣人,れありー,1014,5
469位,,霊術師,ばるるん,1014,5
470位,,ランサー,§美影意志§,1014,5
471位,,武道家,ice1,1014,5
472位,,武道家,武田徹夜,1014,5
473位,,剣士,いとーる,1014,5
474位,,霊術師,FineWeather,1013,5
475位,,サマナー,☆マルアカ☆,1013,5
476位,,アーチャー,Manaco,1013,5
477位,,武道家,Bーふ,1013,5
478位,,武道家,きしえる,1013,5
479位,,武道家,シンメ,1013,5
480位,,光奏師,発達した筋肉,1013,4
481位,,ランサー,黒梅酒,1012,5
482位,,剣士,kekeⅱ,1012,5
483位,,霊術師,ポリアフ,1011,5
484位,,ビショップ,圭一さん,1011,5
485位,,ウィザード,Shifuku,1011,5
486位,,黒魔術師,asnon,1010,5
487位,,光奏師,RosaiDorfman,1010,5
488位,,武道家,あいこすぅ,1010,5
489位,,霊術師,ｶﾄﾗｰ･ﾍﾞｹｯﾄ,1009,5
490位,,リトルウィッチ,京子たん,1009,5
491位,,ランサー,0nak4Su1ta,1009,5
492位,,アルケミスト,Vitamin3000,1008,5
493位,,黒魔術師,ねこじゅつし,1008,5
494位,,霊術師,○カマです。。,1008,5
495位,,ランサー,卵槍,1008,5
496位,,シーフ,ガンバードⅡ,1008,5
497位,,霊術師,ロッソ・ネロ,1007,5
498位,,リトルウィッチ,VortexRing,1007,5
499位,,リトルウィッチ,追跡なう,1007,5
500位,,ランサー,杏猫♪,1007,5
501位,,武道家,1901,1007,5
502位,,戦士,GrantKeeneth,1007,5
503位,,霊術師,雪奈。,1006,5
504位,,リトルウィッチ,いなっぴー,1006,5
505位,,プリンセス,ともぴ～☆☆,1006,5
506位,,プリンセス,よもぎ姫,1006,5
507位,,ビショップ,Rasputin,1006,5
508位,,ビショップ,正面衝突,1006,5
509位,,ウルフマン,ふぃるもあ,1006,5
510位,,ウィザード,Ⅹ愛Ⅹ,1006,5
511位,,ウィザード,Матрёшка,1006,5
512位,,ウィザード,け～む,1006,5
513位,,ランサー,EG０IST,1005,5
514位,,ランサー,凛さん,1005,5
515位,,武道家,FASIAL,1005,5
516位,,光奏師,ささくれ痛い乃介,1005,3
517位,,獣人,DTじゅーじん,1004,5
518位,,アーチャー,ピィーポ,1004,5
519位,,ランサー,さなっしーJr,1004,5
520位,,武道家,∮したっぱ∮,1004,5
521位,,ウィザード,氷紳士,1004,5
522位,,アルケミスト,月城よた,1003,5
523位,,アルケミスト,じーす,1003,5
524位,,サマナー,游々,1003,5
525位,,武道家,ねこくろ,1003,5
526位,,武道家,Ⅹアイルトンセナ,1003,5
527位,,ウィザード,☆白魔導師☆,1003,5
528位,,霊術師,なついち,1002,5
529位,,リトルウィッチ,電気社長,1002,5
530位,,プリンセス,アプリコッテ,1002,5
531位,,サマナー,うーろんちゃ,1002,5
532位,,ランサー,黄昏ｒｓ,1002,5
533位,,シーフ,飛ばねぇブタ,1002,5
534位,,ビショップ,DEEP☆BLUE_粋,1002,5
535位,,戦士,ヘビー,1002,5
536位,,剣士,天城颯馬,1002,5
537位,,霊術師,悪い子猫ちゃん,1001,5
538位,,霊術師,ワ・ッ・チ,1001,5
539位,,悪魔,ﾉﾝｶﾌｪｲﾝｺｰﾋｰ,1001,5
540位,,追放天使,コルして下さい！,1001,5
541位,,戦士,らいおんキング,1001,5
542位,,戦士,リカルの遺志,1001,5
543位,,剣士,καЯμγα,1001,5
544位,,黒魔術師,しらたま団子ＬＬ,1000,5
545位,,霊術師,Maximoff,1000,5
546位,,リトルウィッチ,ちゃぷりこん,1000,5
547位,,プリンセス,ももか姫,1000,5
548位,,ビーストテイマー,真華,1000,5
549位,,ビーストテイマー,ShootingStar☆彡,1000,5
550位,,ビーストテイマー,ｼｬﾙﾛｯﾄ・ﾍﾞｲｶｰ,1000,5
551位,,アーチャー,※Ading※,1000,5
552位,,武道家,風呂屋の闘争,1000,5
553位,,ビショップ,ぐおんさん,1000,5
554位,,ウィザード,呉竹鞘御杖刀,1000,5
555位,,ウィザード,ミ～ティア,1000,5
556位,,戦士,鼻毛特攻隊,1000,5
557位,,戦士,ジョン・ウィック,1000,5
558位,,剣士,§yosshie§,1000,5
559位,,剣士,花ピアス☆,1000,5
560位,,武道家,だるまさん,999,5
561位,,剣士,ダテマキマン,999,5
562位,,悪魔,白南天,998,5
563位,,武道家,霧亥－,998,5
564位,,ウィザード,まこっつ,998,5
565位,,リトルウィッチ,変身ロボ,997,5
566位,,シーフ,ζKleinζ,997,5
567位,,リトルウィッチ,はなみよう,996,5
568位,,剣士,ｷｰｽ･ｶｲ,996,5
569位,,黒魔術師,そっきん,995,5
570位,,光奏師,そとわくJ,994,5
571位,,ランサー,ななえる,994,5
572位,,ランサー,minas,994,5
573位,,戦士,DSKO156,994,5
574位,,獣人,ドブネズミ,993,5
575位,,剣士,§棗,993,5
576位,,メイド,べホイミ,992,5
577位,,アーチャー,熱風☆,991,5
578位,,ウィザード,近ちゃん,991,5
579位,,ウィザード,えぼせぶん,990,5
580位,,剣士,Starman,990,5
581位,,シーフ,ShakeShack,989,5
582位,,追放天使,gerber,989,5
583位,,黒魔術師,おこの姫,988,5
584位,,剣士,ﾛｰﾗﾝ,988,5
585位,,黒魔術師,まろしば,987,5
586位,,戦士,龍漸,987,5
587位,,黒魔術師,雪野凜檎,986,5
588位,,獣人,ゴキおじ,986,5
589位,,ランサー,☆渡月橋☆,986,5
590位,,リトルウィッチ,イチゴ大福姫,985,5
591位,,シーフ,だいこくてん,985,5
592位,,シーフ,ζsilentζ,985,5
593位,,戦士,日軍,985,5
594位,,剣士,ﾌﾞﾗｯｸﾅｲﾄ,984,5
595位,,追放天使,ヘヴンリイージス,983,5
596位,,獣人,つばまる。,982,5
597位,,剣士,Garugo,982,5
598位,,獣人,Raphtalia,981,5
599位,,サマナー,NEOぷーちゃん,981,5
600位,,ランサー,watta_alt,981,5
601位,,ランサー,洋食焼き,981,5
602位,,シーフ,パパケット,981,5
603位,,光奏師,とんぼ。,980,5
604位,,ネクロマンサー,くろちゃん♪,980,5
605位,,リトルウィッチ,ゆかるり,980,5
606位,,プリンセス,ぅっっ,980,5
607位,,ランサー,レネシス,980,5
608位,,シーフ,ゼルドリッツ,980,5
609位,,ウィザード,ルースター,980,5
610位,,リトルウィッチ,ぷりめろろ,979,5
611位,,ビーストテイマー,スフレ♪,979,5
612位,,霊術師,むぅ～たん♪,978,5
613位,,武道家,魯粛子敬。,978,5
614位,,ウィザード,フィガレット,978,5
615位,,霊術師,水禺刀,977,5
616位,,シーフ,すべるバー,977,5
617位,,ウィザード,丱ARF丱,977,5
618位,,戦士,MmuzKnight,977,5
619位,,アーチャー,star＠弓,977,3
620位,,獣人,アンジョルラス,976,5
621位,,ランサー,ググれカス,976,5
622位,,シーフ,☆ヒョク☆,976,5
623位,,追放天使,Code：001,976,5
624位,,ビショップ,なるほどさん。,976,5
625位,,サマナー,melonpanda,975,5
626位,,ランサー,MBMMの使者,975,5
627位,,ランサー,竜槍ｽﾏｳｸﾞ,975,5
628位,,武道家,Ｓｔａｒｍａｎ,975,5
629位,,武道家,安田理容店,974,5
630位,,霊術師,MurderQueenЯR,973,5
631位,,霊術師,みあ！,973,5
632位,,シーフ,tantan_07,973,5
633位,,リトルウィッチ,ﾙﾅﾙﾅ,973,3
634位,,アーチャー,飛鳥の鬼姫,972,5
635位,,武道家,葡萄家ぷーちゃん,972,5
636位,,ビショップ,ノーテンキ,972,5
637位,,霊術師,堕胎された胎児,971,5
