427位,,マスケッティア,のりてぃ,1051,5
428位,,ウルフマン,毛玉ワンコ,1051,5
429位,,光奏師,anipo,1050,5
430位,,ランサー,洋食焼き,1050,5
431位,,武道家,あいこすぅ,1050,5
432位,,ウルフマン,J･Lal,1049,5
433位,,ウィザード,ｖウィザード,1049,5
434位,,プリンセス,未來♪,1048,5
435位,,ランサー,ARGO,1047,5
436位,,武道家,ice1,1046,5
437位,,シーフ,うりゅりん♂,1046,5
438位,,アーチャー,梨莉子,1045,5
439位,,リトルウィッチ,ちゃぷりこん,1043,5
440位,,シーフ,山佐花月,1043,5
441位,,剣士,DSKO156,1043,5
442位,,ウィザード,夏の残り火,1041,5
443位,,ランサー,ツドイ,1041,4
444位,,サマナー,納豆かけ御飯,1040,5
445位,,ランサー,こまめちゃん☆,1039,5
446位,,武道家,ホブス☆次男,1038,5
447位,,ウィザード,伊勢守,1038,5
448位,,リトルウィッチ,イチゴ大福姫,1037,5
449位,,アーチャー,ジニー。ナイツ,1037,5
450位,,武道家,飛ばねぇブタ,1037,5
451位,,ビショップ,ヘヴンリイージス,1037,5
452位,,ウィザード,きめれんとん,1037,5
453位,,悪魔,ｲｾﾘｱ・ｸｲｰﾝ,1036,5
454位,,霊術師,●●●●●●,1035,5
455位,,ランサー,Hearts・Cry,1035,5
456位,,光奏師,HotLip,1034,5
457位,,霊術師,ポリアフ,1034,5
458位,,剣士,Kabunushiⅲ,1034,5
459位,,アーチャー,砕龍´,1032,5
460位,,霊術師,レアミート,1031,5
461位,,アーチャー,§美影意志§,1031,5
462位,,ランサー,ダンス山本,1031,5
463位,,武道家,dorororo,1030,5
464位,,追放天使,фButterーFlyф,1030,5
465位,,ウィザード,水縹,1030,5
466位,,剣士,ダテマキマン,1030,5
467位,,獣人,化獣語,1029,5
468位,,ネクロマンサー,BlackBoss,1029,5
469位,,リトルウィッチ,追跡なう,1029,5
470位,,ランサー,３１７７３,1029,5
471位,,霊術師,すとれるか,1028,5
472位,,武道家,ﾌﾗﾝｼｳﾑ,1028,5
473位,,ウィザード,Ⅹ愛Ⅹ,1028,5
474位,,追放天使,oTAMAKIo,1027,5
475位,,武道家,影偲,1026,5
476位,,剣士,covid4,1026,5
477位,,悪魔,ﾋﾟｰｽ☆,1025,5
478位,,シーフ,スケベん,1025,5
479位,,戦士,Ghix,1025,5
480位,,霊術師,ブラック・モア,1024,5
481位,,ウィザード,Shifuku,1024,5
482位,,闘士,鶯桜國愛,1023,5
483位,,ランサー,セレスティーナ,1023,5
484位,,武道家,霧亥－,1023,5
485位,,武道家,Sinfulove,1023,5
486位,,アルケミスト,dellapeste,1022,5
487位,,リトルウィッチ,ももか姫,1022,5
488位,,武道家,黒ﾚﾝ,1022,5
489位,,ウィザード,ちゃこたりあん,1022,5
490位,,戦士,赤むつ,1022,5
491位,,剣士,アイラル,1022,5
492位,,剣士,コッコロたん,1022,5
493位,,黒魔術師,麻李亜,1021,5
494位,,獣人,Menstyle,1021,5
495位,,アーチャー,ピィーポ,1021,5
496位,,ランサー,Latuni,1021,5
497位,,シーフ,ｺﾊﾞｹｿ,1021,5
498位,,アルケミスト,君のﾊｰﾄにｽﾞｷｭﾝ,1020,5
499位,,マスケッティア,右手には約束を。,1020,5
500位,,ランサー,さなっしーJr,1020,5
501位,,武道家,わべ丸,1020,5
502位,,武道家,ふろーる,1020,5
503位,,ビショップ,圭一さん,1020,5
504位,,ウィザード,鼓月,1020,5
505位,,ウィザード,Lepperhoff,1020,5
506位,,黒魔術師,トケンカ_柘榴,1019,5
507位,,リトルウィッチ,アプリコッテ,1019,5
508位,,サマナー,☆マルアカ☆,1019,5
509位,,ビーストテイマー,LaLaLaLALALA,1019,5
510位,,ウィザード,氷紳士,1019,5
511位,,ウィザード,さーやん♪,1019,5
512位,,アルケミスト,月城よた,1018,5
513位,,ランサー,chanpe,1018,5
514位,,ランサー,モツ影,1018,5
515位,,ウィザード,近ちゃん,1018,5
516位,,ウィザード,靈猫,1018,5
517位,,ウィザード,かなWIZ,1018,5
518位,,戦士,龍漸,1018,5
519位,,剣士,ｷｰｽ･ｶｲ,1018,5
520位,,獣人,ちきんかれー,1017,5
521位,,武道家,Ⅹアイルトンセナ,1017,5
522位,,光奏師,発達した筋肉,1017,4
523位,,黒魔術師,そっきん,1016,5
524位,,光奏師,れありー,1016,5
525位,,ランサー,杏猫♪,1016,5
526位,,ビショップ,正面衝突,1016,5
527位,,剣士,§棗,1016,5
528位,,獣人,不良少年,1015,5
529位,,プリンセス,ともぴ～☆☆,1015,5
530位,,ランサー,ななえる,1015,5
531位,,剣士,いとーる,1015,5
532位,,霊術師,ｷﾞｬｰしたい人,1014,5
533位,,霊術師,ばるるん,1014,5
534位,,ランサー,ice3,1014,5
535位,,武道家,だるまさん,1014,5
536位,,武道家,武田徹夜,1014,5
537位,,ビショップ,クルｰクルｰ,1014,5
538位,,霊術師,FineWeather,1013,5
539位,,アーチャー,Manaco,1013,5
540位,,武道家,Bーふ,1013,5
541位,,武道家,きしえる,1013,5
542位,,武道家,シンメ,1013,5
543位,,追放天使,ぺんぎんそるじゃ,1013,5
544位,,ビショップ,gerber,1013,5
545位,,ウィザード,えぼせぶん,1013,5
546位,,アーチャー,黒梅酒,1012,5
547位,,ランサー,☆渡月橋☆,1012,5
548位,,剣士,kekeⅱ,1012,5
549位,,ビショップ,ぐおんさん,1011,5
550位,,黒魔術師,asnon,1010,5
551位,,光奏師,RosaiDorfman,1010,5
552位,,霊術師,ｶﾄﾗｰ･ﾍﾞｹｯﾄ,1010,5
553位,,リトルウィッチ,VortexRing,1010,5
554位,,武道家,ねこくろ,1010,5
555位,,光奏師,とんぼ。,1009,5
556位,,霊術師,ほむぅ,1009,5
557位,,リトルウィッチ,京子たん,1009,5
558位,,ランサー,EG０IST,1009,5
559位,,ランサー,あるもんて,1009,5
560位,,ランサー,0nak4Su1ta,1009,5
561位,,ウルフマン,ふぃるもあ,1009,5
562位,,アルケミスト,Vitamin3000,1008,5
563位,,黒魔術師,ねこじゅつし,1008,5
564位,,霊術師,○カマです。。,1008,5
565位,,リトルウィッチ,ビッグ・マム,1008,5
566位,,アーチャー,※Ading※,1008,5
567位,,アーチャー,リアリスフレーゼ,1008,5
568位,,シーフ,ガンバードⅡ,1008,5
569位,,追放天使,Rasputin,1008,5
570位,,ウィザード,LAKERS,1008,5
571位,,戦士,ヘビー,1008,5
572位,,武道家,1901,1007,5
573位,,ビショップ,殴って候,1007,5
574位,,戦士,GrantKeeneth,1007,5
575位,,霊術師,雪奈。,1006,5
576位,,プリンセス,よもぎ姫,1006,5
577位,,ランサー,watta_alt,1006,5
578位,,シーフ,tantan_07,1006,5
579位,,ウィザード,Матрёшка,1006,5
580位,,ウィザード,け～む,1006,5
581位,,アルケミスト,じーす,1005,5
582位,,光奏師,つばまる。,1005,5
583位,,ランサー,凛さん,1005,5
584位,,武道家,∮したっぱ∮,1005,5
585位,,武道家,FASIAL,1005,5
586位,,光奏師,ささくれ痛い乃介,1005,3
587位,,光奏師,DTじゅーじん,1004,5
588位,,ランサー,ﾆｬｧﾆｬ,1004,5
589位,,サマナー,游々,1003,5
590位,,ウィザード,☆白魔導師☆,1003,5
591位,,霊術師,なついち,1002,5
592位,,リトルウィッチ,はなみよう,1002,5
593位,,リトルウィッチ,電気社長,1002,5
594位,,サマナー,うーろんちゃ,1002,5
595位,,ランサー,ⅹシルヴィⅹ,1002,5
596位,,ランサー,黄昏ｒｓ,1002,5
597位,,ビショップ,DEEP☆BLUE_粋,1002,5
598位,,戦士,冴ゆる,1002,5
599位,,剣士,天城颯馬,1002,5
600位,,光奏師,そとわくJ,1001,5
601位,,霊術師,悪い子猫ちゃん,1001,5
602位,,霊術師,ワ・ッ・チ,1001,5
603位,,悪魔,ﾉﾝｶﾌｪｲﾝｺｰﾋｰ,1001,5
604位,,ランサー,κarura,1001,5
605位,,武道家,ハープくん,1001,5
606位,,ビショップ,コルして下さい！,1001,5
607位,,戦士,らいおんキング,1001,5
608位,,戦士,リカルの遺志,1001,5
609位,,剣士,καЯμγα,1001,5
610位,,黒魔術師,しらたま団子ＬＬ,1000,5
611位,,霊術師,Maximoff,1000,5
612位,,ビーストテイマー,真華,1000,5
613位,,ビーストテイマー,ShootingStar☆彡,1000,5
614位,,ビーストテイマー,ｼｬﾙﾛｯﾄ・ﾍﾞｲｶｰ,1000,5
615位,,ランサー,BLAKooL,1000,5
616位,,武道家,風呂屋の闘争,1000,5
617位,,武道家,ζsilentζ,1000,5
618位,,ビショップ,『ポッセ』,1000,5
619位,,ウィザード,呉竹鞘御杖刀,1000,5
620位,,ウィザード,ミ～ティア,1000,5
621位,,戦士,§yosshie§,1000,5
622位,,戦士,ジョン・ウィック,1000,5
623位,,戦士,鼻毛特攻隊,1000,5
624位,,剣士,花ピアス☆,1000,5
625位,,悪魔,白南天,998,5
626位,,ウィザード,まこっつ,998,5
627位,,シーフ,ζKleinζ,997,5
628位,,ランサー,LilaMia,996,5
629位,,戦士,ﾌﾞﾗｯｸﾅｲﾄ,996,5
630位,,光奏師,monaちゃん,995,5
631位,,霊術師,水禺刀,995,5
632位,,ランサー,サライ´,995,5
