,-,職業,キャラクター,レベル,転生回数
1,-,,フルーツキャノン,1500,5
2,-,,ねこのて,1500,5
3,-,,黙れドン太郎,1500,5
4,-,,レジェンド左橋,1500,5
5,-,,神奈備命,1500,5
6,-,,捨てキング,1500,5
7,-,,Maki,1500,5
8,-,,あじまる屋さん,1500,5
9,-,,甘栗うまい！,1500,5
10,-,,じゃむにあ,1500,5
11,-,,塵地螺鈿飾剣,1500,5
12,-,,背中の壺【2025】,1500,5
13,-,,penta,1500,5
14,-,,そうこみん３,1500,5
15,-,,ノワール・ヴィ,1500,5
16,-,,takasaki,1500,5
17,-,,non1341,1500,5
18,-,,DEATHNOTE,1500,5
19,-,,パトリック,1500,5
20,-,,みどりん,1500,5
21,-,,MaLyi,1500,5
22,-,,えるふぁいやー！,1500,5
23,-,,ドロップに期待,1500,5
24,-,,うに姫。,1500,5
25,-,,海月さん,1500,5
26,-,,うーたろう,1500,5
27,-,,ていたらく,1500,5
28,-,,モンステラ,1500,5
29,-,,夕さまぁ。,1500,5
30,-,,CIAOちゅ～る,1500,5
31,-,,蒼佑,1500,5
32,-,,舞葵,1500,5
33,-,,Prim,1500,5
34,-,,おつぼちゃん,1500,5
35,-,,Saphir,1500,5
36,-,,タヌキ,1500,5
37,-,,ジェノ氏,1500,5
38,-,,うるてぃめっと,1500,5
39,-,,家系らーめん,1500,5
40,-,,キャノかめ,1500,5
41,-,,ELGIN,1500,5
42,-,,対馬,1500,5
43,-,,Govou,1500,5
44,-,,社会の歯車,1500,5
45,-,,叛砲アルシャマリ,1500,5
46,-,,キャノンψ,1500,5
47,-,,キャノーラ,1500,5
48,-,,vsta02,1500,5
49,-,,トルテ,1500,5
50,-,,seef,1500,5
