,-,職業,キャラクター,レベル,転生回数
1,-,,カマキリ令嬢,2034,5
2,-,,UnBiR,2032,5
3,-,,狼輝,2025,5
4,-,,シル星,2025,5
5,-,,りんじょー,2024,5
6,-,,ぷーちゃん♪,2021,5
7,-,,野獣パイセン,2020,5
8,-,,Narmaya,2015,5
9,-,,あざといたぬき,2013,5
10,-,,おーいえ,2011,5
11,-,,ψ七ちψ,2008,5
12,-,,DXUキャプテンUSA,2007,5
13,-,,sunafu,2007,5
14,-,,ｂｏｗ‐ｗｏｗ,2006,5
15,-,,愛犬サクラ,2004,5
16,-,,瑞穂りん,2004,5
17,-,,アーリア。,2004,5
18,-,,しらたま団子ＬＬ,2004,5
19,-,,お～い恋茶,2004,5
20,-,,【ポッセ】,2003,5
21,-,,ループド,2003,5
22,-,,＋カイト＋,2002,5
23,-,,§エス§,2002,5
24,-,,〝AIO〟,2002,5
25,-,,ぼのの,2002,5
26,-,,とろっとろ牛すじ,2002,5
27,-,,長谷川千雨,2000,5
28,-,,弓兵頭,2000,5
29,-,,セルフサービス,2000,5
30,-,,狼獄,2000,5
31,-,,みゅうごろう,2000,5
32,-,,あなたのハートに,2000,5
33,-,,Oxyride,2000,5
34,-,,からふるぱすてる,2000,5
35,-,,大動脈瘤,2000,5
36,-,,伊勢七海,2000,5
37,-,,甘栗うっまW,2000,5
38,-,,追跡なう,2000,5
39,-,,ﾈｸﾛ。,2000,5
40,-,,癒し天使猫姫♂,2000,5
41,-,,Feeorin,2000,5
42,-,,iforce,2000,5
43,-,,か～ら,2000,5
44,-,,MariaDB,2000,5
45,-,,Vitamin3000,2000,5
46,-,,メリデ♪,2000,5
47,-,,卵人,2000,5
48,-,,捨ノ型・生生流転,2000,5
49,-,,ヒュレイカ．,2000,5
50,-,,ILLEXECUTION,2000,5
