,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1848,5
2,-,,ψXENOψ,1845,5
3,-,,アリス・ワンダー,1842,5
4,-,,レジェンド石橋,1841,5
5,-,,思いやりGDX,1836,5
6,-,,れもんψ,1833,5
7,-,,ハイドシークス,1833,5
8,-,,☆あおり☆,1833,5
9,-,,二階堂パンパース,1830,5
10,-,,mttt,1830,5
11,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1828,5
12,-,,カジュアル,1825,5
13,-,,＊鬼鮫＊,1825,5
14,-,,ろずこ,1824,5
15,-,,ζhaluluζ,1823,5
16,-,,ｱﾆﾘｿ,1823,5
17,-,,krisu,1822,5
18,-,,キングプー,1822,5
19,-,,快活ねえさん,1821,5
20,-,,戦略破壊魔術兵器,1817,5
21,-,,愛泉,1815,5
22,-,,Oddesy,1812,5
23,-,,ﾌｪﾘｱ,1810,5
24,-,,ああ播磨灘,1810,5
25,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1809,5
26,-,,アバブ,1809,5
27,-,,黒虎ちゃん,1808,5
28,-,,うにゃDX,1808,5
29,-,,marui11111,1807,5
30,-,,☆☆うっちぃ☆☆,1807,5
31,-,,ξスロウξ,1806,5
32,-,,ずっさん,1806,5
33,-,,†フィル†,1806,5
34,-,,御暇さん,1805,5
35,-,,ラクサスドレアン,1805,5
36,-,,たっぷ。,1805,5
37,-,,ルベーグ2世,1804,5
38,-,,サクラサケ,1804,5
39,-,,アクシズ教神官,1804,5
40,-,,ウリ☆,1804,5
41,-,,Hard_A,1803,5
42,-,,†LightSide†,1802,5
43,-,,ちぇころん,1802,5
44,-,,腐敗キノコ,1802,5
45,-,,アルス君,1801,5
46,-,,WO・Bentley,1801,5
47,-,,サイバーナイト,1800,5
48,-,,真夏の雨§,1800,5
49,-,,搾り汁1,1800,5
50,-,,しらすたっぷ。,1800,5
