,-,職業,キャラクター,レベル,転生回数
1,-,,星野アイ,1500,5
2,-,,ふぁるけもな～,1500,5
3,-,,AZALEA,1500,5
4,-,,NoLLy,1500,5
5,-,,Pさま,1500,5
6,-,,darkfy_V,1500,5
7,-,,vellria,1500,5
8,-,,シエスタ,1500,5
9,-,,Guilty,1500,5
10,-,,PrincessKnight,1500,5
11,-,,ねこのて,1500,5
12,-,,捨てキング,1500,5
13,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
14,-,,水廻まるまるか,1500,5
15,-,,うに姫,1500,5
16,-,,RANK337の騎空士,1500,5
17,-,,Mami,1500,5
18,-,,PFOG,1500,5
19,-,,るびっきゅー,1500,5
20,-,,つよみんの夏休み,1500,5
21,-,,ちるたそ,1500,5
22,-,,海月さん,1500,5
23,-,,苺鬼,1500,5
24,-,,しかのこのこのこ,1500,5
25,-,,甘栗うまい！,1500,5
26,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
27,-,,腸詰,1500,5
28,-,,「うつぼ」,1500,5
29,-,,轟はじめ,1500,5
30,-,,烈火発射装置,1500,5
31,-,,海廻りまるまるか,1500,5
32,-,,anchoring,1500,5
33,-,,nonnob4l,1500,5
34,-,,カラス,1497,5
35,-,,いかりんぐ,1495,5
36,-,,ふぁーな,1486,5
37,-,,TANWA,1475,5
38,-,,ふぇると,1468,5
39,-,,ひめっち,1462,5
40,-,,天音ちゃ,1461,5
41,-,,ゆきちゃま,1459,5
42,-,,●●●●●●,1458,5
43,-,,ゴンヂ,1451,5
44,-,,アルハラ,1450,5
45,-,,みお☆,1447,5
46,-,,キンデスイート,1445,5
47,-,,天賦絢爛,1441,5
48,-,,ピンコ,1434,5
49,-,,しろ８,1429,5
50,-,,メザリア,1412,5
