,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1915,5
2,-,,mttt,1911,5
3,-,,ψXENOψ,1909,5
4,-,,アリス・ワンダー,1894,5
5,-,,レジェンド石橋,1871,5
6,-,,カジュアル,1868,5
7,-,,思いやりGDX,1866,5
8,-,,れもんψ,1861,5
9,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1860,5
10,-,,ラクサスドレアン,1855,5
11,-,,快活ねえさん,1854,5
12,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1853,5
13,-,,蜜月抄,1850,5
14,-,,krisu,1849,5
15,-,,アクシズ教神官,1848,5
16,-,,あぷりこ,1845,5
17,-,,キングプー,1845,5
18,-,,ｱﾆﾘｿ,1844,5
19,-,,二階堂パンパース,1843,5
20,-,,Oddesy,1840,5
21,-,,☆あおり☆,1840,5
22,-,,xたまきちx,1840,5
23,-,,ﾌｪﾘｱ,1839,5
24,-,,猫邪,1838,5
25,-,,愛泉,1837,5
26,-,,＊鬼鮫＊,1836,5
27,-,,ろずこ,1836,5
28,-,,戦略破壊魔術兵器,1835,5
29,-,,ハイドシークス,1835,5
30,-,,marui11111,1835,5
31,-,,御暇さん,1834,5
32,-,,うにゃDX,1834,5
33,-,,しらすたっぷ。,1832,5
34,-,,サイバーナイト,1827,5
35,-,,ζhaluluζ,1823,5
36,-,,†フィル†,1820,5
37,-,,☆キノ♪,1819,5
38,-,,shogi,1818,5
39,-,,Hard_A,1817,5
40,-,,ξスロウξ,1816,5
41,-,,あぼん☆,1815,5
42,-,,ルベーグ2世,1815,5
43,-,,ああ播磨灘,1814,5
44,-,,不動心ミノル,1813,5
45,-,,Luvric_ver0,1812,5
46,-,,ずっさん,1811,5
47,-,,アバブ,1811,5
48,-,,黒虎ちゃん,1811,5
49,-,,真ぜの,1810,5
50,-,,VR戦士,1808,5
