,-,職業,キャラクター,レベル,転生回数
1,-,,永遠の暗闇,2041,5
2,-,,KUREHA_GtS,2034,5
3,-,,骨ラーメン☆,2032,5
4,-,,甘酒ココア,2032,5
5,-,,mttt,2032,5
6,-,,サイバーナイト,2031,5
7,-,,ΨtinariΨ,2031,5
8,-,,対立ちゃん,2031,5
9,-,,_とろ_,2030,5
10,-,,カカオ零,2030,5
11,-,,vellr1a,2030,5
12,-,,†LightSide†,2024,5
13,-,,krisu,2023,5
14,-,,ずっさん,2021,5
15,-,,蜜月抄,2021,5
16,-,,ドカ食い気絶部,2020,5
17,-,,純燼,2020,5
18,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,2019,5
19,-,,マゼ・ドレーク,2019,5
20,-,,ψXENOψ,2015,5
21,-,,ﾌｪﾘｱ,2015,5
22,-,,ああ播磨灘,2015,5
23,-,,HGRY,2014,5
24,-,,うにゃDX,2014,5
25,-,,たいやきあんこ,2013,5
26,-,,ゆんの助,2011,5
27,-,,チトヌ,2011,5
28,-,,hanacyan,2011,5
29,-,,あぷりこ,2010,5
30,-,,思いやりGDX,2010,5
31,-,,ウリ☆,2010,5
32,-,,ちよし姫,2010,5
33,-,,ちゃらめる,2009,5
34,-,,ﾛｰﾈﾙ,2009,5
35,-,,もぐらⅲ,2008,5
36,-,,lave｡,2008,5
37,-,,にゃ～ん（笑）,2008,5
38,-,,＊鬼鮫＊,2007,5
39,-,,あまぞねす。,2007,5
40,-,,ほしめろちゃん,2007,5
41,-,,光月おでん,2007,5
42,-,,ろずこ,2006,5
43,-,,マハーデーヴィー,2006,5
44,-,,marui11111,2006,5
45,-,,もじもじ様,2006,5
46,-,,FILIBUSTER,2006,5
47,-,,ξスロウξ,2005,5
48,-,,ｱﾆﾘｿ,2005,5
49,-,,うなぎ。,2005,5
50,-,,キャプテン渡良瀬,2005,5
