,-,職業,キャラクター,レベル,転生回数
1,-,,ふぁるけもな～,1500,5
2,-,,水廻まるまるか,1500,5
3,-,,NoLLy,1500,5
4,-,,ねるねる,1500,5
5,-,,マルノーム,1500,5
6,-,,vellria,1500,5
7,-,,快活ねーさん,1500,5
8,-,,darkfy_V,1500,5
9,-,,Pさま,1500,5
10,-,,シエスタ,1500,5
11,-,,Guilty,1500,5
12,-,,PrincessKnight,1500,5
13,-,,ねこのて,1500,5
14,-,,捨てキング,1500,5
15,-,,キンデスイート,1500,5
16,-,,しかのこのこのこ,1500,5
17,-,,●●●●●●,1500,5
18,-,,ゆきちゃま,1500,5
19,-,,甘栗うまい！,1500,5
20,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
21,-,,AZALEA,1500,5
22,-,,riaa,1500,5
23,-,,ふぇると,1500,5
24,-,,天賦絢爛,1500,5
25,-,,星野アイ,1500,5
26,-,,ふぁーな,1500,5
27,-,,しろ８,1500,5
28,-,,天音ちゃ,1500,5
29,-,,つよみんの夏休み,1500,5
30,-,,るびっきゅー,1500,5
31,-,,ちるたそ,1500,5
32,-,,海月さん,1500,5
33,-,,苺鬼,1500,5
34,-,,ブルンネン剣士,1500,5
35,-,,うに姫,1500,5
36,-,,カラス,1500,5
37,-,,RANK337の騎空士,1500,5
38,-,,Mami,1500,5
39,-,,PFOG,1500,5
40,-,,ゴンヂ,1500,5
41,-,,みお☆,1500,5
42,-,,TANWA,1500,5
43,-,,のえみん,1500,5
44,-,,腸詰,1500,5
45,-,,ﾊﾞﾗﾁｬｰｼｭｰ直火,1500,5
46,-,,アルハラ,1500,5
47,-,,「うつぼ」,1500,5
48,-,,轟はじめ,1500,5
49,-,,おもぐり,1500,5
50,-,,ひめっち,1500,5
