位,,サマナー,ぷーちゃん♪,1439,5
2位,,追放天使,狼輝,1431,5
3位,,ランサー,狗神めありー,1427,5
4位,,ランサー,ワユ,1422,5
5位,,剣士,地方都市のﾒﾒﾝﾄﾓﾘ,1422,5
6位,,光奏師,ｹﾓ蔵,1421,5
7位,,武道家,岡部_誠,1420,5
8位,,霊術師,舞牡丹,1415,5
9位,,ランサー,さなっしー,1415,5
10位,,武道家,暇潰,1415,5
11位,,霊術師,ちんき。,1410,5
12位,,プリンセス,Le・Ciel,1410,5
13位,,アルケミスト,tantan_01,1408,5
14位,,プリンセス,未美凛,1408,5
15位,,黒魔術師,￡Gazelle,1407,5
16位,,プリンセス,やっくる♪,1405,5
17位,,闘士,あなたのハートに,1404,5
18位,,悪魔,えんまねこ,1403,5
19位,,霊術師,ボイン姉ちゃん,1401,5
20位,,武道家,はちみつ。,1401,5
21位,,獣人,解離,1400,5
22位,,ランサー,＄神様家族＄,1400,5
23位,,武道家,ヒャム,1400,5
24位,,アーチャー,ニート太郎,1397,5
25位,,霊術師,鬼一家の霊術師,1391,5
26位,,霊術師,カマキリ令嬢,1387,5
27位,,剣士,RAD大好き,1386,5
28位,,戦士,コボルト秘密ULT,1380,5
29位,,ランサー,わかまつあいな,1379,5
30位,,プリンセス,おつまみさん,1366,5
31位,,ランサー,紙ねろ,1362,5
32位,,戦士,AnotherOrion,1362,5
33位,,ビショップ,シル星,1358,5
34位,,シーフ,セっツ,1354,5
35位,,黒魔術師,アーリア。,1349,5
36位,,黒魔術師,闇卵,1347,5
37位,,アルケミスト,きれのじろう,1343,5
38位,,ウィザード,9rpm,1335,5
39位,,サマナー,みゅうごろう,1332,5
40位,,ランサー,べろちゅっちゅ,1330,5
41位,,ビショップ,こるてんし（仮）,1327,5
42位,,黒魔術師,メロメロイド,1322,5
43位,,ビーストテイマー,フウリン,1314,5
44位,,武道家,暇つぶ,1314,5
45位,,シーフ,るてさん。,1303,5
46位,,アルケミスト,ゆゆたそ,1299,5
47位,,戦士,餅の･∀･凍結,1295,5
48位,,剣士,ﾄﾞﾔ顔の達人。,1293,5
49位,,武道家,legel,1291,5
50位,,ウィザード,MBMM１２,1291,5
51位,,武道家,さらまんだーγ,1290,5
52位,,剣士,わんくろ,1290,5
53位,,メイド,つばきひめ,1288,5
54位,,闘士,tantan_08,1283,5
55位,,アーチャー,gurai,1283,5
56位,,黒魔術師,鬼一家の黒魔,1281,5
57位,,ランサー,くりゅ,1281,5
58位,,シーフ,ぷいきゅあ～,1281,5
59位,,武道家,ラカリフサの村長,1280,5
60位,,黒魔術師,いぼのじろう,1278,5
61位,,リトルウィッチ,Harmonie,1278,5
62位,,武道家,瓏蓮,1278,5
63位,,シーフ,勃起,1277,5
64位,,霊術師,ハープちゃん,1275,5
65位,,黒魔術師,狼妖,1274,5
66位,,アーチャー,趣味は・・・矢,1274,5
67位,,剣士,DragonTwi☆ミ,1272,5
68位,,悪魔,濁湯馬鈴薯,1270,5
69位,,ランサー,バジル・ユバ,1270,5
70位,,武道家,sunafu,1270,5
71位,,追放天使,真ﾉ天使（ｵﾄｺ）,1269,5
72位,,霊術師,芋がいい,1266,5
73位,,闘士,ぶろんずごりら,1264,5
74位,,ビショップ,素人僧侶ぽいぽい,1264,5
75位,,ウィザード,star＠wiz,1264,5
76位,,アーチャー,システィール,1263,5
77位,,ランサー,ネオン♪゛,1263,5
78位,,アーチャー,Lanval,1260,5
79位,,シーフ,攻めがわ,1259,5
80位,,ウィザード,創造神皇ダニエル,1259,5
81位,,霊術師,狼闘,1257,5
82位,,光奏師,ゆゆちゃ,1256,5
83位,,ランサー,chachami,1256,5
84位,,ランサー,微笑のテレサ,1255,5
85位,,戦士,§Alexandrite§,1255,5
86位,,獣人,PiPiPuRi,1254,5
87位,,リトルウィッチ,StoPBlTch,1254,5
88位,,シーフ,towaco．,1253,5
89位,,ビーストテイマー,waspinator,1252,5
90位,,ランサー,ｱｼﾝﾒﾄﾘｰ,1252,5
91位,,ウィザード,しゃいん･れい,1252,5
92位,,戦士,こるじょん,1252,5
93位,,リトルウィッチ,みけぼん,1251,5
94位,,武道家,あとぅむ,1251,5
95位,,追放天使,ServerDown,1251,5
96位,,追放天使,【ポッセ】,1251,5
97位,,ランサー,ムロモン,1250,5
98位,,光奏師,kicky,1247,5
99位,,シーフ,ジェシ‐おいたん,1244,5
100位,,黒魔術師,ふに゜,1243,5
101位,,ランサー,peace。,1243,5
102位,,武道家,うりゅうううう,1240,5
103位,,アーチャー,ちょめ助,1238,5
104位,,リトルウィッチ,お寿司4,1235,5
105位,,ランサー,ねこみみ弐号,1232,5
106位,,シーフ,＋カイト＋,1230,5
107位,,剣士,隴燐,1225,5
108位,,光奏師,一色菫,1224,5
109位,,霊術師,bakkyiii,1218,5
110位,,ランサー,愛犬サクラ,1218,5
111位,,シーフ,瞬影,1216,5
112位,,黒魔術師,日影アゲハ,1214,5
113位,,ランサー,〝AIO〟,1214,5
114位,,剣士,☆シグマワイ,1212,5
115位,,黒魔術師,ヴァシリッサ,1210,5
116位,,ランサー,記録の地平線,1210,5
117位,,獣人,四ツ矢丸,1209,5
118位,,光奏師,tantan_13,1209,5
119位,,アーチャー,～破幻～,1209,5
120位,,獣人,べーやまぁ,1208,5
121位,,ビーストテイマー,ういオレンジ,1207,5
122位,,霊術師,ψ七ちψ,1206,5
123位,,武道家,カピカピのおもち,1206,5
124位,,獣人,山佐の獣撃,1205,5
125位,,プリンセス,蛍猫姫♪,1205,5
126位,,ランサー,ちはるちゃんん,1205,5
127位,,武道家,隻眼盗賊,1205,5
128位,,黒魔術師,meden,1203,5
129位,,ビショップ,神聖桜,1203,5
