,-,職業,キャラクター,レベル,転生回数
1,-,,rstesttest,2034,5
2,-,,ELGIN,1500,5
3,-,,EternalSky,1500,5
4,-,,ベイムババア,1500,5
5,-,,ジェノ氏,1500,5
6,-,,ヤニカス幼女,1500,5
7,-,,ふぁるけってぃあ,1500,5
8,-,,ねるねる,1500,5
9,-,,マヌケ,1500,5
10,-,,きんぎょ。,1500,5
11,-,,ヒママ,1500,5
12,-,,somu,1500,5
13,-,,レイン,1500,5
14,-,,オルガ,1500,5
15,-,,Maki_,1500,5
16,-,,もりっしー,1500,5
17,-,,ンンポポ,1500,5
18,-,,猿渡,1500,5
19,-,,ういしぐれ,1500,5
20,-,,ﾌﾞﾘｰﾀﾞｰのﾌﾟﾛ,1485,5
21,-,,レジェンド校長,1480,5
22,-,,パーマ＠,1470,5
23,-,,Search_light,1466,5
24,-,,しろ,1462,5
25,-,,リリアート,1453,5
26,-,,ぷぴぃ銃,1450,5
27,-,,オタマデュクシ,1444,5
28,-,,まーりも,1442,5
29,-,,ぷっしゃー,1437,5
30,-,,貞夫,1429,5
31,-,,はだかの小坊主,1424,5
32,-,,ましろ,1423,5
33,-,,ｺﾞｰﾙﾃﾞﾝﾐｻﾐｻ,1422,5
34,-,,penta,1419,5
35,-,,ここぴ～,1415,5
36,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1408,5
37,-,,襲う波,1400,5
38,-,,DORP,1400,5
39,-,,ぜおにゃん,1397,5
40,-,,うるてぃかるめと,1397,5
41,-,,アリスワンダー,1397,5
42,-,,安倍晋三,1397,5
43,-,,さぶる,1394,5
44,-,,しぐっぽい,1392,5
45,-,,もう指疲れた,1385,5
46,-,,Ashe,1377,5
47,-,,粉砕の祈り,1372,5
48,-,,雄出精,1370,5
49,-,,バリルキハノ,1370,5
50,-,,フィーニス,1370,5
