,-,職業,キャラクター,レベル,転生回数
1,-,,とったん,1394,5
2,-,,ラートム,1366,5
3,-,,かいふう。,1350,5
4,-,,penta,1184,5
5,-,,あかしょん,1131,5
6,-,,万人の死角,1113,5
7,-,,メイ,1103,5
8,-,,くろひな,1081,5
9,-,,フィリップス,1076,5
10,-,,ルフィ,1057,5
11,-,,脳筋ちゃん,1047,5
12,-,,ココ,1045,5
13,-,,ローズ・スィ,1042,5
14,-,,ウーマナイザー響,1038,5
15,-,,タカツキ・BT,1032,5
16,-,,しめじ,1028,5
17,-,,びっちょりアルケ,1023,5
18,-,,∮Moca∮,1020,5
19,-,,arccos01,1020,5
20,-,,トルトン,1019,5
21,-,,デパス斎藤,1018,5
22,-,,Miyavv,1014,5
23,-,,骸月,1014,5
24,-,,あすふぁ,1014,5
25,-,,Gewalt,1009,5
26,-,,氷のち炎時々雷,1008,5
27,-,,ぷーーーた,1008,5
28,-,,たまむり,1007,5
29,-,,猛々しい念獣,1007,5
30,-,,かっつん,1006,5
31,-,,柿葉,1005,5
32,-,,異界強化,1005,5
33,-,,えむはげまん,1005,5
34,-,,KapiKinMaster,1004,5
35,-,,syuGArcher,1004,5
36,-,,ﾁｮｲ悪ﾒｲﾄﾞ,1004,5
37,-,,♪つんはと♪,1004,5
38,-,,ビビンズ,1004,5
39,-,,ももこｃ,1004,5
40,-,,きゃんタマ男,1002,5
41,-,,吉田,1002,5
42,-,,金欠,1001,5
43,-,,さくらみこ,1001,5
44,-,,萌え萌えもり子,1001,5
45,-,,あるいば,1001,5
46,-,,ガルシア,1001,5
47,-,,サマージ,1001,5
48,-,,JunaC,1001,5
49,-,,オレンジ１００％,1001,5
50,-,,あかしょむ,1001,5
