,-,職業,キャラクター,レベル,転生回数
1,-,,甘栗うまい！,1500,5
2,-,,いたさん,1500,5
3,-,,penta,1500,5
4,-,,じゃむにあ,1500,5
5,-,,塵地螺鈿飾剣,1500,5
6,-,,背中の壺【2025】,1500,5
7,-,,shiro,1500,5
8,-,,そうこみん３,1500,5
9,-,,ζｃanotarosζ,1500,5
10,-,,Maki,1500,5
11,-,,あじまる屋さん,1500,5
12,-,,DEATHNOTE,1500,5
13,-,,パトリック,1500,5
14,-,,みどりん,1500,5
15,-,,ノワール・ヴィ,1500,5
16,-,,takasaki,1500,5
17,-,,non1341,1500,5
18,-,,ドロップに期待,1500,5
19,-,,ソムリエ,1500,5
20,-,,MaLyi,1500,5
21,-,,えるふぁいやー！,1500,5
22,-,,うに姫。,1500,5
23,-,,海月さん,1500,5
24,-,,うーたろう,1500,5
25,-,,ていたらく,1500,5
26,-,,モンステラ,1500,5
27,-,,金のうにゃ缶,1500,5
28,-,,夕さまぁ。,1500,5
29,-,,すばっちゃ,1500,5
30,-,,ぴあどら,1500,5
31,-,,モニモニ,1500,5
32,-,,うるてぃめっと,1500,5
33,-,,ぷりちーこ,1500,5
34,-,,Saphir,1500,5
35,-,,タヌキ,1500,5
36,-,,ジェノ氏,1500,5
37,-,,家系らーめん,1500,5
38,-,,キャノかめ,1500,5
39,-,,ELGIN,1500,5
40,-,,鶏白湯ラーメン,1500,5
41,-,,apecano,1500,5
42,-,,レジェンド左橋,1500,5
43,-,,神奈備命,1500,5
44,-,,捨てキング,1500,5
45,-,,黙れドン太郎,1500,5
46,-,,ねこのて,1500,5
47,-,,やわやわ戦車,1500,5
48,-,,フルーツキャノン,1500,5
49,-,,強キ者,1500,5
50,-,,CIAOちゅ～る,1500,5
