,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1865,5
2,-,,ψXENOψ,1860,5
3,-,,アリス・ワンダー,1858,5
4,-,,mttt,1855,5
5,-,,レジェンド石橋,1851,5
6,-,,れもんψ,1848,5
7,-,,思いやりGDX,1846,5
8,-,,カジュアル,1841,5
9,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1838,5
10,-,,☆あおり☆,1836,5
11,-,,ハイドシークス,1835,5
12,-,,krisu,1834,5
13,-,,キングプー,1831,5
14,-,,二階堂パンパース,1831,5
15,-,,ろずこ,1829,5
16,-,,＊鬼鮫＊,1828,5
17,-,,ｱﾆﾘｿ,1828,5
18,-,,戦略破壊魔術兵器,1828,5
19,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1827,5
20,-,,ﾌｪﾘｱ,1827,5
21,-,,快活ねえさん,1827,5
22,-,,うにゃDX,1825,5
23,-,,ζhaluluζ,1823,5
24,-,,ラクサスドレアン,1823,5
25,-,,アクシズ教神官,1821,5
26,-,,Oddesy,1820,5
27,-,,蜜月抄,1819,5
28,-,,marui11111,1818,5
29,-,,愛泉,1816,5
30,-,,あぷりこ,1814,5
31,-,,ξスロウξ,1813,5
32,-,,†フィル†,1813,5
33,-,,ああ播磨灘,1813,5
34,-,,ずっさん,1810,5
35,-,,アバブ,1810,5
36,-,,黒虎ちゃん,1810,5
37,-,,shogi,1809,5
38,-,,ルベーグ2世,1809,5
39,-,,しらすたっぷ。,1809,5
40,-,,xたまきちx,1809,5
41,-,,真ぜの,1809,5
42,-,,御暇さん,1808,5
43,-,,VR戦士,1808,5
44,-,,Hard_A,1808,5
45,-,,☆☆うっちぃ☆☆,1808,5
46,-,,サイバーナイト,1807,5
47,-,,あぼん☆,1806,5
48,-,,ウリ☆,1806,5
49,-,,猫邪,1806,5
50,-,,＊朝倉可憐＊,1806,5
