,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1904,5
2,-,,ψXENOψ,1898,5
3,-,,mttt,1897,5
4,-,,アリス・ワンダー,1882,5
5,-,,レジェンド石橋,1864,5
6,-,,れもんψ,1859,5
7,-,,カジュアル,1859,5
8,-,,思いやりGDX,1857,5
9,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1857,5
10,-,,ラクサスドレアン,1850,5
11,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1850,5
12,-,,快活ねえさん,1850,5
13,-,,蜜月抄,1849,5
14,-,,キングプー,1845,5
15,-,,krisu,1844,5
16,-,,あぷりこ,1844,5
17,-,,ｱﾆﾘｿ,1843,5
18,-,,アクシズ教神官,1842,5
19,-,,☆あおり☆,1839,5
20,-,,ﾌｪﾘｱ,1837,5
21,-,,戦略破壊魔術兵器,1835,5
22,-,,ろずこ,1835,5
23,-,,ハイドシークス,1835,5
24,-,,＊鬼鮫＊,1834,5
25,-,,御暇さん,1834,5
26,-,,愛泉,1834,5
27,-,,うにゃDX,1834,5
28,-,,xたまきちx,1834,5
29,-,,二階堂パンパース,1832,5
30,-,,marui11111,1832,5
31,-,,猫邪,1830,5
32,-,,しらすたっぷ。,1828,5
33,-,,サイバーナイト,1827,5
34,-,,Oddesy,1827,5
35,-,,ζhaluluζ,1823,5
36,-,,†フィル†,1819,5
37,-,,Hard_A,1817,5
38,-,,shogi,1816,5
39,-,,あぼん☆,1815,5
40,-,,☆キノ♪,1815,5
41,-,,ξスロウξ,1814,5
42,-,,ルベーグ2世,1814,5
43,-,,ああ播磨灘,1814,5
44,-,,Luvric_ver0,1812,5
45,-,,ずっさん,1811,5
46,-,,不動心ミノル,1811,5
47,-,,アバブ,1811,5
48,-,,黒虎ちゃん,1811,5
49,-,,真ぜの,1809,5
50,-,,VR戦士,1808,5
