,-,職業,キャラクター,レベル,転生回数
1,-,,たいやきあんこ,1977,5
2,-,,mttt,1972,5
3,-,,ψXENOψ,1971,5
4,-,,アリス・ワンダー,1929,5
5,-,,カジュアル,1910,5
6,-,,ラクサスドレアン,1910,5
7,-,,思いやりGDX,1909,5
8,-,,レジェンド石橋,1907,5
9,-,,アクシズ教神官,1902,5
10,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1902,5
11,-,,快活ねえさん,1900,5
12,-,,Oddesy,1899,5
13,-,,れもんψ,1896,5
14,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,1892,5
15,-,,猫邪,1884,5
16,-,,二階堂パンパース,1882,5
17,-,,蜜月抄,1881,5
18,-,,しらすたっぷ。,1880,5
19,-,,あぷりこ,1876,5
20,-,,御暇さん,1873,5
21,-,,krisu,1870,5
22,-,,愛泉,1866,5
23,-,,xたまきちx,1863,5
24,-,,＊鬼鮫＊,1861,5
25,-,,うにゃDX,1857,5
26,-,,ﾌｪﾘｱ,1850,5
27,-,,ろずこ,1848,5
28,-,,☆キノ♪,1848,5
29,-,,ハイドシークス,1847,5
30,-,,ほしめろちゃん,1847,5
31,-,,marui11111,1846,5
32,-,,キングプー,1845,5
33,-,,サイバーナイト,1844,5
34,-,,ｱﾆﾘｿ,1844,5
35,-,,戦略破壊魔術兵器,1840,5
36,-,,☆あおり☆,1840,5
37,-,,Miki_,1840,5
38,-,,ルベーグ2世,1835,5
39,-,,むぎちゃ。,1833,5
40,-,,shogi,1832,5
41,-,,黒虎ちゃん,1830,5
42,-,,ああ播磨灘,1829,5
43,-,,†フィル†,1828,5
44,-,,ねこなのクゥーン,1828,5
45,-,,ξスロウξ,1826,5
46,-,,ζhaluluζ,1823,5
47,-,,Hard_A,1822,5
48,-,,VR戦士,1818,5
49,-,,永遠の暗闇,1816,5
50,-,,ちゃらめる,1816,5
