1位,,キャプテン,ヒュレイカ．,1520,5
2位,,キャプテン,ヘーゼルナッツン,1472,5
3位,,キャプテン,ほんでなんぼ,1367,5
4位,,キャプテン,ドルフィン刑事,1311,5
5位,,キャプテン,ILLEXECUTION,1304,5
6位,,キャプテン,Ripley_Vance,1288,5
7位,,キャプテン,ねこみみ操舵長,1253,5
8位,,キャプテン,Rauha,1252,5
9位,,キャプテン,天＿船,1251,5
10位,,キャプテン,とろっとろゆで卵,1251,5
11位,,キャプテン,エスメラルダス,1193,5
12位,,キャプテン,おだまLee男爵,1193,5
13位,,キャプテン,魔界スイーツ,1191,5
14位,,キャプテン,レディキャプテン,1181,5
15位,,キャプテン,CaptainRad,1152,5
16位,,キャプテン,伊勢ななみ,1145,5
17位,,キャプテン,波乗り布団,1134,5
18位,,キャプテン,きとろん,1131,5
19位,,キャプテン,Sedoux,1129,5
20位,,キャプテン,Genet,1124,5
21位,,キャプテン,モーフィッド,1110,5
22位,,キャプテン,りくおみ,1081,5
23位,,キャプテン,キャプ・テヨン,1075,5
24位,,キャプテン,海神_ﾜﾀﾞﾂﾐ,1064,5
25位,,キャプテン,行者にんにく♪,1058,5
26位,,キャプテン,Ocean_Rose,1039,5
27位,,キャプテン,Chevy17,1039,5
28位,,キャプテン,潮風の隼,1033,5
29位,,キャプテン,呂玲綺ψ,1028,5
30位,,キャプテン,Rine：Sevenster,1027,5
31位,,キャプテン,Cappin,1025,5
32位,,キャプテン,ひろぽんcaptain,1023,5
33位,,キャプテン,墨谷二中,1015,5
34位,,キャプテン,x512x,1014,5
35位,,キャプテン,東条斬美,1010,5
36位,,キャプテン,深海イカ,1009,5
37位,,キャプテン,barcarola,1008,5
38位,,キャプテン,アンバーラム,1007,5
39位,,キャプテン,kio69,1006,4
40位,,キャプテン,FOMC,1005,5
41位,,キャプテン,レイラ＆カマラ,1004,0
42位,,キャプテン,透け乳係,1000,5
43位,,キャプテン,金鰯3,998,5
44位,,キャプテン,Allure_Valentine,991,5
45位,,キャプテン,ﾍﾟﾈﾛﾍﾟ･ｸﾙｽ,989,1
46位,,キャプテン,ずいかり,987,5
47位,,キャプテン,海女きなこ,983,5
48位,,キャプテン,††千紫万紅††,979,5
49位,,キャプテン,豆だよ,979,3
50位,,キャプテン,サンディラ,976,5
51位,,キャプテン,好きよキャプテン,973,5
52位,,キャプテン,oturu。,972,5
53位,,キャプテン,せーんちょちょう,972,5
54位,,キャプテン,赤松楓,969,5
55位,,キャプテン,PiratesAO,966,5
56位,,キャプテン,ﾌﾞﾗｯｸｶﾗﾝﾄ,966,5
57位,,キャプテン,政治特権,965,5
58位,,キャプテン,きゃぷてんMAX,963,5
59位,,キャプテン,zinn,962,5
60位,,キャプテン,YES・NO方舟,962,5
61位,,キャプテン,カミュカミュ,962,4
62位,,キャプテン,ヨイナミ,960,5
63位,,キャプテン,私だよ,959,5
64位,,キャプテン,貴方の為の海賊,959,5
65位,,キャプテン,メイ♭,959,4
66位,,キャプテン,リリ−ズ,956,5
67位,,キャプテン,むちむちアビー,954,5
68位,,キャプテン,水遊び,954,5
69位,,キャプテン,ゅにゃ,954,0
70位,,キャプテン,エクソシスター,953,5
71位,,キャプテン,�IKID�I,952,0
72位,,キャプテン,なちょ。。。,950,5
73位,,キャプテン,Rel_Rel,950,0
74位,,キャプテン,ﾋﾟﾙｸﾙ。,949,5
75位,,キャプテン,JackJohn,948,5
76位,,キャプテン,ｼﾝｼｭﾝｼｬﾝｿﾝｼｮｰ,947,4
77位,,キャプテン,テスラは泣かない,946,5
78位,,キャプテン,ｱﾚｻﾝﾄﾞﾚのはとこ,945,5
79位,,キャプテン,とぅんとぅん,945,5
80位,,キャプテン,船長くるりん,944,5
81位,,キャプテン,えめらる,943,5
82位,,キャプテン,むちむちらりー,942,5
83位,,キャプテン,転生乙女,942,0
84位,,キャプテン,てきとうな,940,5
85位,,キャプテン,海賊皇,940,5
86位,,キャプテン,HappyFace,940,5
87位,,キャプテン,Milky＠,940,3
88位,,キャプテン,ゲイルフォース,939,5
89位,,キャプテン,ミリエッタ,938,5
90位,,キャプテン,ジャンヌ・バレ,937,5
91位,,キャプテン,ぎょらぎょらん,937,5
92位,,キャプテン,ヨワミ―,935,5
93位,,キャプテン,ももんじょ,935,2
94位,,キャプテン,よせてん,934,5
95位,,キャプテン,ｷｬﾌﾟﾃﾝﾓﾘﾀﾝULT,934,3
96位,,キャプテン,おむすびちゃん,933,5
97位,,キャプテン,Elcalena,933,5
98位,,キャプテン,ふわゾリの舞,933,5
99位,,キャプテン,VAST,932,5
100位,,キャプテン,イチゴのキャプテ,931,5
101位,,キャプテン,☆Mcewen☆彡,931,5
102位,,キャプテン,えっちじゃあん,931,5
103位,,キャプテン,成人女性,930,5
104位,,キャプテン,アンカーふぐち,930,5
105位,,キャプテン,ｷｬﾋﾟｷｬﾋﾟ,929,5
106位,,キャプテン,金鰯4,929,5
107位,,キャプテン,DJモルカー,929,3
108位,,キャプテン,マリン∫,928,5
109位,,キャプテン,社畜の頭,928,5
110位,,キャプテン,キャプテン・塩子,927,5
111位,,キャプテン,ぱいれーつ,927,5
