,-,職業,キャラクター,レベル,転生回数
1,-,,捨てキング,1500,5
2,-,,天音ちゃ,1500,5
3,-,,伯楽星,1500,5
4,-,,シエスタ,1500,5
5,-,,NoLLy,1500,5
6,-,,PrincessKnight,1500,5
7,-,,darkfy_V,1500,5
8,-,,つよみんの夏休み,1500,5
9,-,,ちるたそ,1500,5
10,-,,副ぶちょう☆,1500,5
11,-,,AZALEA,1500,5
12,-,,水廻まるまるか,1500,5
13,-,,みお☆,1500,5
14,-,,温泉,1500,5
15,-,,TANWA,1500,5
16,-,,のえみん,1500,5
17,-,,ガトーテキーラ,1500,5
18,-,,anchoring,1500,5
19,-,,ドロバフください,1500,5
20,-,,紗々,1480,5
21,-,,すやみ,1476,5
22,-,,トルテ,1447,5
23,-,,赤石ずん子,1405,5
24,-,,ライラック,1403,5
25,-,,野獣先輩,1400,5
26,-,,とったん,1394,5
27,-,,Twinkling_Star,1384,5
28,-,,ずやん,1369,5
29,-,,GGWP,1367,5
30,-,,ラートム,1366,5
31,-,,ラ・メイド,1363,5
32,-,,ネルフ帝国軍,1362,5
33,-,,レィ,1361,5
34,-,,porrti,1359,5
35,-,,らんさーみすき,1358,5
36,-,,のりまきあんこ,1352,5
37,-,,かいふう。,1350,5
38,-,,まるじぇら,1340,5
39,-,,察して♪,1331,5
40,-,,エミリエ,1331,5
41,-,,マスターノイ,1329,5
42,-,,スペちゃん,1322,5
43,-,,しゃろろん,1313,5
44,-,,ぷりかな,1312,5
45,-,,⑪岡崎汐⑪,1309,5
46,-,,Andalusite,1304,5
47,-,,オーラカ,1303,5
48,-,,ﾃﾗｺﾏﾘGandesblood,1301,5
49,-,,Yiテイマー,1299,5
50,-,,らむれーずん,1293,5
