,-,職業,キャラクター,レベル,転生回数
1,-,,天音ちゃ,1500,5
2,-,,つよみんの夏休み,1500,5
3,-,,るびっきゅー,1500,5
4,-,,ちるたそ,1500,5
5,-,,海月さん,1500,5
6,-,,苺鬼,1500,5
7,-,,ブルンネン剣士,1500,5
8,-,,キンデスイート,1500,5
9,-,,しかのこのこのこ,1500,5
10,-,,●●●●●●,1500,5
11,-,,ゆきちゃま,1500,5
12,-,,甘栗うまい！,1500,5
13,-,,淫魔像マリー,1500,5
14,-,,ﾜｶﾙﾜｶﾙｼﾗﾝｹﾄﾞ,1500,5
15,-,,PFOG,1500,5
16,-,,ゴンヂ,1500,5
17,-,,みお☆,1500,5
18,-,,NoLLy,1500,5
19,-,,ねるねる,1500,5
20,-,,メザリア,1500,5
21,-,,vellria,1500,5
22,-,,快活ねーさん,1500,5
23,-,,マルノーム,1500,5
24,-,,うにゃえなが,1500,5
25,-,,darkfy_V,1500,5
26,-,,Pさま,1500,5
27,-,,シエスタ,1500,5
28,-,,Guilty,1500,5
29,-,,PrincessKnight,1500,5
30,-,,ねこのて,1500,5
31,-,,捨てキング,1500,5
32,-,,ふぁるけもな～,1500,5
33,-,,AZALEA,1500,5
34,-,,riaa,1500,5
35,-,,カラス,1500,5
36,-,,うに姫,1500,5
37,-,,RANK337の騎空士,1500,5
38,-,,副ぶちょう☆,1500,5
39,-,,Mami,1500,5
40,-,,水廻まるまるか,1500,5
41,-,,天賦絢爛,1500,5
42,-,,行方知らず,1500,5
43,-,,星野アイ,1500,5
44,-,,ぐるぐるくん,1500,5
45,-,,ふぇると,1500,5
46,-,,ふぁーな,1500,5
47,-,,しろ８,1500,5
48,-,,bokkin,1500,5
49,-,,温泉,1500,5
50,-,,TANWA,1500,5
