,-,職業,キャラクター,レベル,転生回数
1,-,,rstesttest,2034,5
2,-,,きんぎょ。,1500,5
3,-,,ベイムババア,1442,5
4,-,,ELGIN,1438,5
5,-,,ふぁるけってぃあ,1429,5
6,-,,レイン,1425,5
7,-,,ねるねる,1418,5
8,-,,マヌケ,1410,5
9,-,,ぜおにゃん,1391,5
10,-,,ぷぴぃ銃,1388,5
11,-,,EternalSky,1382,5
12,-,,ヒママ,1382,5
13,-,,ジェノ氏,1366,5
14,-,,Lucian,1363,5
15,-,,くれど,1360,5
16,-,,える嬢,1344,5
17,-,,tori3,1342,5
18,-,,マヌケッティア,1340,5
19,-,,雄出精,1339,5
20,-,,リリアート,1333,5
21,-,,ヤニカス幼女,1331,5
22,-,,akairosignal,1325,5
23,-,,我物理テイマ,1322,5
24,-,,オタマデュクシ,1322,5
25,-,,ろばファイア,1318,5
26,-,,penta,1317,5
27,-,,もりっしー,1316,5
28,-,,Nanta,1315,5
29,-,,よーいどーん,1313,5
30,-,,wave,1313,5
31,-,,DORP,1312,5
32,-,,雨ラーメン１１,1309,5
33,-,,向上箱狙いめっち,1308,5
34,-,,吉四六,1307,5
35,-,,のっぽパン,1304,5
36,-,,♯金色夕さま,1304,5
37,-,,アキラ,1303,5
38,-,,yabaikei,1303,5
39,-,,みか☆えりす,1302,5
40,-,,潤羽るしふぁー,1301,5
41,-,,ｳｰﾆｬｰﾙｰﾊﾟｰ,1301,5
42,-,,アポロ,1301,5
43,-,,フィーニス,1301,5
44,-,,はだかの小坊主,1300,5
45,-,,§めぐ姉§,1299,5
46,-,,アリスワンダー,1298,5
47,-,,霊ゆるふ,1298,5
48,-,,めたもるふぉーぜ,1296,5
49,-,,すがたかし３６才,1296,5
50,-,,ンンポポ,1296,5
